"timestamp","scene name","event"
"1686332688339","02-TrackingScene","Right MiddleTip"
"1686332688395","02-TrackingScene","Right IndexTip"
"1686332688621","02-TrackingScene","Right Palm"
"1686332688769","02-TrackingScene","Right IndexTip"
"1686332689121","02-TrackingScene","Right IndexTip"
"1686332689436","02-TrackingScene","Right IndexTip"
"1686332689651","02-TrackingScene","Right IndexTip"
"1686332689752","02-TrackingScene","Right ThumbTip"
"1686332689867","02-TrackingScene","Right IndexTip"
"1686332689868","02-TrackingScene","Right ThumbTip"
"1686332690171","02-TrackingScene","Right IndexTip"
"1686332690172","02-TrackingScene","Right ThumbTip"
"1686332690173","02-TrackingScene","Right MiddleTip"
"1686332690174","02-TrackingScene","Right PinkyTip"
"1686332690175","02-TrackingScene","Right RingTip"
"1686332690422","02-TrackingScene","Right Palm"
"1686332690424","02-TrackingScene","Right IndexTip"
"1686332690425","02-TrackingScene","Right ThumbTip"
"1686332690427","02-TrackingScene","Right MiddleTip"
"1686332690472","02-TrackingScene","Right PinkyTip"
"1686332690475","02-TrackingScene","Right RingTip"
"1686332690506","02-TrackingScene","Right ThumbTip"
"1686332690519","02-TrackingScene","Right IndexTip"
"1686332690852","02-TrackingScene","Right ThumbTip"
"1686332690869","02-TrackingScene","Right IndexTip"
"1686332690870","02-TrackingScene","Right MiddleTip"
"1686332690884","02-TrackingScene","Right Palm"
"1686332690904","02-TrackingScene","Right PinkyTip"
"1686332690905","02-TrackingScene","Right RingTip"
"1686332691020","02-TrackingScene","Right IndexTip"
"1686332691022","02-TrackingScene","Right ThumbTip"
"1686332691621","02-TrackingScene","target_lost"
"1686332696526","02-TrackingScene","target_found"
"1686332697176","02-TrackingScene","target_lost"
"1686332698023","02-TrackingScene","target_found"
"1686332698567","02-TrackingScene","Right IndexTip"
"1686332698770","02-TrackingScene","Right ThumbTip"
"1686332698819","02-TrackingScene","Right MiddleTip"
"1686332698904","02-TrackingScene","Right IndexTip"
"1686332699169","02-TrackingScene","Right MiddleTip"
"1686332699174","02-TrackingScene","target_lost"
"1686332700334","02-TrackingScene","target_found"
"1686332700352","02-TrackingScene","Right ThumbTip"
"1686332700422","02-TrackingScene","Right IndexTip"
"1686332700631","02-TrackingScene","Right IndexTip"
"1686332700852","02-TrackingScene","Right IndexTip"
"1686332701369","02-TrackingScene","Right IndexTip"
"1686332701371","02-TrackingScene","Right ThumbTip"
"1686332701394","02-TrackingScene","Right Palm"
"1686332701396","02-TrackingScene","Right MiddleTip"
"1686332701412","02-TrackingScene","Right PinkyTip"
"1686332701426","02-TrackingScene","Right Palm"
"1686332701427","02-TrackingScene","Right RingTip"
"1686332701485","02-TrackingScene","Right ThumbTip"
"1686332701556","02-TrackingScene","Right IndexTip"
"1686332701920","02-TrackingScene","Right MiddleTip"
"1686332701968","02-TrackingScene","Right IndexTip"
"1686332701995","02-TrackingScene","Right ThumbTip"
"1686332702024","02-TrackingScene","Right Palm"
"1686332702027","02-TrackingScene","Right MiddleTip"
"1686332702068","02-TrackingScene","Right RingTip"
"1686332702090","02-TrackingScene","Right PinkyTip"
"1686332702235","02-TrackingScene","Right IndexTip"
