"timestamp","scene name","event"
"1702075010704","02-TrackingScene","Right MiddleTip"
"1702075010792","02-TrackingScene","Right ThumbTip"
"1702075011014","02-TrackingScene","Right RingTip"
"1702075011017","02-TrackingScene","Right PinkyTip"
"1702075011051","02-TrackingScene","Right Palm"
"1702075011221","02-TrackingScene","Right ThumbTip"
"1702075011307","02-TrackingScene","Right MiddleTip"
"1702075011347","02-TrackingScene","Right Palm"
"1702075011435","02-TrackingScene","Right IndexTip"
"1702075011762","02-TrackingScene","Right IndexTip"
"1702075012020","02-TrackingScene","Right MiddleTip"
"1702075012345","02-TrackingScene","Right MiddleTip"
"1702075012462","02-TrackingScene","Right RingTip"
"1702075012482","02-TrackingScene","Right ThumbTip"
"1702075012574","02-TrackingScene","Right IndexTip"
"1702075012893","02-TrackingScene","Right RingTip"
"1702075013040","02-TrackingScene","Right IndexTip"
"1702075013279","02-TrackingScene","Right MiddleTip"
"1702075013324","02-TrackingScene","Right IndexTip"
"1702075013363","02-TrackingScene","Right ThumbTip"
"1702075013365","02-TrackingScene","Right RingTip"
"1702075013623","02-TrackingScene","Right MiddleTip"
"1702075013662","02-TrackingScene","Right IndexTip"
"1702075014091","02-TrackingScene","Right IndexTip"
"1702075014359","02-TrackingScene","Right MiddleTip"
"1702075014396","02-TrackingScene","Right ThumbTip"
"1702075014481","02-TrackingScene","Right RingTip"
"1702075014992","02-TrackingScene","Right IndexTip"
"1702075015309","02-TrackingScene","Right IndexTip"
"1702075015754","02-TrackingScene","Right MiddleTip"
"1702075015969","02-TrackingScene","Right ThumbTip"
"1702075016619","02-TrackingScene","Right ThumbTip"
"1702075016654","02-TrackingScene","Right RingTip"
"1702075016674","02-TrackingScene","Right PinkyTip"
"1702075016761","02-TrackingScene","Right IndexTip"
"1702075016826","02-TrackingScene","Right MiddleTip"
"1702075016828","02-TrackingScene","Right IndexTip"
"1702075016899","02-TrackingScene","Right IndexTip"
"1702075017440","02-TrackingScene","Right IndexTip"
"1702075017545","02-TrackingScene","Right MiddleTip"
"1702075017683","02-TrackingScene","Right ThumbTip"
"1702075018251","02-TrackingScene","Right IndexTip"
"1702075018543","02-TrackingScene","Right ThumbTip"
"1702075018546","02-TrackingScene","Right MiddleTip"
"1702075018579","02-TrackingScene","Right Palm"
"1702075018611","02-TrackingScene","Right RingTip"
"1702075018614","02-TrackingScene","Right PinkyTip"
"1702075018657","02-TrackingScene","Right Palm"
"1702075018700","02-TrackingScene","Right RingTip"
"1702075018702","02-TrackingScene","Right PinkyTip"
"1702075018716","02-TrackingScene","Right IndexTip"
"1702075019321","02-TrackingScene","Right IndexTip"
"1702075019487","02-TrackingScene","Right IndexTip"
"1702075019490","02-TrackingScene","Right MiddleTip"
"1702075020016","02-TrackingScene","Right IndexTip"
"1702075020018","02-TrackingScene","Right MiddleTip"
"1702075020099","02-TrackingScene","Right MiddleTip"
"1702075020344","02-TrackingScene","Right IndexTip"
"1702075020703","02-TrackingScene","Right MiddleTip"
"1702075020724","02-TrackingScene","Right ThumbTip"
"1702075020772","02-TrackingScene","Right RingTip"
"1702075020808","02-TrackingScene","Right RingTip"
"1702075021150","02-TrackingScene","Right MiddleTip"
"1702075021505","02-TrackingScene","Right IndexTip"
"1702075022358","02-TrackingScene","Right MiddleTip"
"1702075022424","02-TrackingScene","Right ThumbTip"
"1702075022532","02-TrackingScene","Right IndexTip"
"1702075022535","02-TrackingScene","Right RingTip"
"1702075022626","02-TrackingScene","Right IndexTip"
"1702075022837","02-TrackingScene","Right RingTip"
"1702075023140","02-TrackingScene","Right IndexTip"
"1702075023191","02-TrackingScene","Right IndexTip"
"1702075023302","02-TrackingScene","Right MiddleTip"
"1702075023488","02-TrackingScene","target_lost"
"1702075024477","02-TrackingScene","target_found"
"1702075024492","02-TrackingScene","Right IndexTip"
"1702075024849","02-TrackingScene","Right IndexTip"
"1702075024974","02-TrackingScene","Right MiddleTip"
"1702075025261","02-TrackingScene","Right MiddleTip"
"1702075025610","02-TrackingScene","Right IndexTip"
"1702075026775","02-TrackingScene","target_lost"
"1702075044951","02-TrackingScene","target_found"
"1702075048511","02-TrackingScene","target_lost"
"1702075054792","02-TrackingScene","target_found"
"1702075054822","02-TrackingScene","Right ThumbTip"
"1702075054827","02-TrackingScene","Right MiddleTip"
"1702075054953","02-TrackingScene","Right IndexTip"
"1702075055310","02-TrackingScene","Right IndexTip"
"1702075055495","02-TrackingScene","Right ThumbTip"
"1702075055815","02-TrackingScene","Right MiddleTip"
"1702075055922","02-TrackingScene","Right RingTip"
"1702075055923","02-TrackingScene","Right PinkyTip"
"1702075056012","02-TrackingScene","Right Palm"
"1702075056048","02-TrackingScene","Right MiddleTip"
"1702075056120","02-TrackingScene","Right Palm"
"1702075056292","02-TrackingScene","Right ThumbTip"
"1702075056694","02-TrackingScene","Right PinkyTip"
"1702075057021","02-TrackingScene","Right IndexTip"
"1702075057461","02-TrackingScene","Right IndexTip"
"1702075057590","02-TrackingScene","Right IndexTip"
"1702075057881","02-TrackingScene","Right MiddleTip"
"1702075057925","02-TrackingScene","Right ThumbTip"
"1702075057944","02-TrackingScene","Right Palm"
"1702075057945","02-TrackingScene","Right PinkyTip"
"1702075057970","02-TrackingScene","Right RingTip"
"1702075058026","02-TrackingScene","Right Palm"
"1702075058829","02-TrackingScene","Right IndexTip"
"1702075058856","02-TrackingScene","Right MiddleTip"
"1702075059197","02-TrackingScene","Right MiddleTip"
"1702075059452","02-TrackingScene","Right MiddleTip"
"1702075059493","02-TrackingScene","Right ThumbTip"
"1702075059633","02-TrackingScene","Right ThumbTip"
"1702075059796","02-TrackingScene","Right ThumbTip"
"1702075059798","02-TrackingScene","Right MiddleTip"
"1702075060266","02-TrackingScene","Right IndexTip"
"1702075061889","02-TrackingScene","target_lost"
"1702075081715","02-TrackingScene","target_found"
"1702075081777","02-TrackingScene","Right ThumbTip"
"1702075081780","02-TrackingScene","Right IndexTip"
"1702075082225","02-TrackingScene","Right ThumbTip"
"1702075082439","02-TrackingScene","Right ThumbTip"
"1702075082441","02-TrackingScene","Right IndexTip"
"1702075082676","02-TrackingScene","Right IndexTip"
"1702075083248","02-TrackingScene","Right ThumbTip"
"1702075084240","02-TrackingScene","target_lost"
"1702075124441","02-TrackingScene","target_found"
"1702075124466","02-TrackingScene","Right IndexTip"
"1702075124618","02-TrackingScene","Right ThumbTip"
"1702075124824","02-TrackingScene","Right ThumbTip"
"1702075124925","02-TrackingScene","Right ThumbTip"
"1702075124964","02-TrackingScene","Right ThumbTip"
"1702075125063","02-TrackingScene","Right ThumbTip"
"1702075125834","02-TrackingScene","Right ThumbTip"
"1702075127079","02-TrackingScene","Right IndexTip"
"1702075128462","02-TrackingScene","Right IndexTip"
"1702075128820","02-TrackingScene","Right IndexTip"
"1702075129348","02-TrackingScene","Right IndexTip"
"1702075129350","02-TrackingScene","Right MiddleTip"
"1702075129521","02-TrackingScene","Right IndexTip"
"1702075129523","02-TrackingScene","Right MiddleTip"
"1702075129791","02-TrackingScene","Right MiddleTip"
"1702075129793","02-TrackingScene","Right IndexTip"
"1702075130194","02-TrackingScene","Right IndexTip"
"1702075130265","02-TrackingScene","Right ThumbTip"
"1702075130330","02-TrackingScene","Right MiddleTip"
"1702075130374","02-TrackingScene","Right MiddleTip"
"1702075130548","02-TrackingScene","Right ThumbTip"
"1702075130550","02-TrackingScene","Right RingTip"
"1702075130558","02-TrackingScene","Right MiddleTip"
"1702075130563","02-TrackingScene","Right IndexTip"
"1702075130624","02-TrackingScene","Right RingTip"
"1702075130733","02-TrackingScene","Right ThumbTip"
"1702075130735","02-TrackingScene","Right MiddleTip"
"1702075130737","02-TrackingScene","Right IndexTip"
"1702075130767","02-TrackingScene","Right RingTip"
"1702075130943","02-TrackingScene","Right ThumbTip"
"1702075130945","02-TrackingScene","Right MiddleTip"
"1702075130950","02-TrackingScene","Right IndexTip"
"1702075131279","02-TrackingScene","Right IndexTip"
"1702075131326","02-TrackingScene","Right ThumbTip"
"1702075131902","02-TrackingScene","Right ThumbTip"
"1702075131980","02-TrackingScene","Right ThumbTip"
"1702075131985","02-TrackingScene","Right Palm"
"1702075132026","02-TrackingScene","Right Palm"
"1702075132173","02-TrackingScene","Right ThumbTip"
"1702075132175","02-TrackingScene","Right Palm"
"1702075132398","02-TrackingScene","Right ThumbTip"
"1702075132434","02-TrackingScene","Right Palm"
"1702075132454","02-TrackingScene","Right IndexTip"
"1702075132489","02-TrackingScene","Right Palm"
"1702075132701","02-TrackingScene","Right IndexTip"
"1702075133124","02-TrackingScene","Right IndexTip"
"1702075134286","02-TrackingScene","Right IndexTip"
"1702075134608","02-TrackingScene","Right IndexTip"
"1702075134709","02-TrackingScene","Right MiddleTip"
"1702075134743","02-TrackingScene","Right MiddleTip"
"1702075136273","02-TrackingScene","target_lost"
"1702075158449","02-TrackingScene","target_found"
"1702075158467","02-TrackingScene","Right IndexTip"
"1702075159150","02-TrackingScene","Right ThumbTip"
"1702075159256","02-TrackingScene","target_lost"
"1702075175318","02-TrackingScene","target_found"
"1702075175525","02-TrackingScene","Right IndexTip"
"1702075177011","02-TrackingScene","Right IndexTip"
"1702075177347","02-TrackingScene","Right IndexTip"
"1702075177406","02-TrackingScene","Right IndexTip"
"1702075177840","02-TrackingScene","Right IndexTip"
"1702075178039","02-TrackingScene","Right ThumbTip"
"1702075178130","02-TrackingScene","Right MiddleTip"
"1702075178631","02-TrackingScene","Right IndexTip"
"1702075179546","02-TrackingScene","Right IndexTip"
"1702075179852","02-TrackingScene","Right ThumbTip"
"1702075181030","02-TrackingScene","Right IndexTip"
"1702075181546","02-TrackingScene","Right ThumbTip"
"1702075182459","02-TrackingScene","Right IndexTip"
"1702075182509","02-TrackingScene","Right ThumbTip"
"1702075182819","02-TrackingScene","Right Palm"
"1702075182822","02-TrackingScene","Right MiddleTip"
"1702075182838","02-TrackingScene","Right PinkyTip"
"1702075182839","02-TrackingScene","Right RingTip"
"1702075182997","02-TrackingScene","Right MiddleTip"
"1702075183079","02-TrackingScene","Right Palm"
"1702075183118","02-TrackingScene","Right ThumbTip"
"1702075183143","02-TrackingScene","Right Palm"
"1702075183225","02-TrackingScene","Right IndexTip"
"1702075183398","02-TrackingScene","Right IndexTip"
"1702075184338","02-TrackingScene","Right IndexTip"
"1702075185008","02-TrackingScene","Right IndexTip"
"1702075185011","02-TrackingScene","Right MiddleTip"
"1702075185157","02-TrackingScene","Right IndexTip"
"1702075185159","02-TrackingScene","Right MiddleTip"
"1702075187315","02-TrackingScene","Right IndexTip"
"1702075188287","02-TrackingScene","Right IndexTip"
"1702075190109","02-TrackingScene","Right IndexTip"
"1702075190449","02-TrackingScene","Right IndexTip"
"1702075192948","02-TrackingScene","Right IndexTip"
"1702075193491","02-TrackingScene","Right MiddleTip"
"1702075194221","02-TrackingScene","Right IndexTip"
"1702075194801","02-TrackingScene","Right MiddleTip"
"1702075195180","02-TrackingScene","Right ThumbTip"
"1702075195181","02-TrackingScene","Right MiddleTip"
"1702075195286","02-TrackingScene","Right IndexTip"
"1702075195843","02-TrackingScene","Right IndexTip"
"1702075195845","02-TrackingScene","Right MiddleTip"
"1702075195897","02-TrackingScene","Right ThumbTip"
"1702075196198","02-TrackingScene","Right IndexTip"
"1702075196386","02-TrackingScene","Right IndexTip"
"1702075196744","02-TrackingScene","Right IndexTip"
"1702075197228","02-TrackingScene","Right IndexTip"
"1702075198579","02-TrackingScene","Right IndexTip"
"1702075198694","02-TrackingScene","Right ThumbTip"
"1702075199019","02-TrackingScene","Right MiddleTip"
"1702075199124","02-TrackingScene","Right IndexTip"
"1702075199424","02-TrackingScene","Right ThumbTip"
"1702075199736","02-TrackingScene","Right ThumbTip"
"1702075200105","02-TrackingScene","Right ThumbTip"
"1702075200139","02-TrackingScene","target_lost"
