"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697488508291","(-0.088060, 0.340393, 0.043950)","(0.756682, 0.130253, 0.050738, 0.638665)","(0.037298, 0.016567, -0.037851)","(0.541951, 0.152124, -0.071750, 0.823407)","(0.044499, 0.097773, -0.118845)","(0.269708, 0.152138, -0.138140, 0.940760)","(0.000001, -0.000005, -0.000001)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508322","(-0.088325, 0.339382, 0.044119)","(0.755168, 0.129988, 0.050362, 0.640538)","(0.036088, 0.018710, -0.037886)","(0.580095, 0.144087, -0.077798, 0.797920)","(0.043998, 0.099836, -0.117816)","(0.266367, 0.151014, -0.140899, 0.941483)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508341","(-0.088468, 0.339032, 0.044291)","(0.754482, 0.129919, 0.049309, 0.641442)","(0.034117, 0.018981, -0.037895)","(0.624958, 0.129927, -0.088630, 0.764651)","(0.043276, 0.098962, -0.117457)","(0.259419, 0.148783, -0.147188, 0.942816)","(0.000029, 0.000469, 0.000030)","(-0.001496, 0.000116, -0.001101, 0.999998)"
"1697488508347","(-0.089791, 0.336746, 0.045318)","(0.754039, 0.131380, 0.047708, 0.641785)","(0.031485, 0.020691, -0.036308)","(0.646511, 0.115613, -0.098907, 0.747579)","(0.041994, 0.098712, -0.117125)","(0.253601, 0.145375, -0.154531, 0.943755)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508360","(-0.089791, 0.336746, 0.045318)","(0.754039, 0.131380, 0.047708, 0.641785)","(0.031485, 0.020691, -0.036308)","(0.646511, 0.115613, -0.098907, 0.747579)","(0.041994, 0.098712, -0.117125)","(0.253601, 0.145375, -0.154531, 0.943755)","(0.000000, -0.000003, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508389","(-0.090284, 0.336129, 0.045121)","(0.753784, 0.131122, 0.046817, 0.642203)","(0.028439, 0.021889, -0.034574)","(0.658654, 0.100901, -0.110675, 0.737391)","(0.040832, 0.097800, -0.116648)","(0.246340, 0.140946, -0.166113, 0.944382)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508405","(-0.090718, 0.335436, 0.045366)","(0.753890, 0.131198, 0.045658, 0.642147)","(0.024570, 0.023223, -0.031986)","(0.656626, 0.089846, -0.122661, 0.738731)","(0.038483, 0.096548, -0.116072)","(0.236257, 0.138171, -0.178245, 0.945156)","(0.000498, 0.009053, 0.000543)","(-0.032739, 0.007480, -0.029877, 0.998989)"
"1697488508423","(-0.111172, 0.316361, 0.064458)","(0.770058, 0.147883, 0.073457, 0.616235)","(0.019296, 0.019915, -0.027773)","(0.665033, 0.098410, -0.099730, 0.733554)","(0.031618, 0.096289, -0.109564)","(0.251540, 0.137325, -0.154300, 0.945548)","(0.000002, 0.000007, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508450","(-0.111919, 0.315776, 0.064378)","(0.769632, 0.148449, 0.072651, 0.616726)","(0.012923, 0.022932, -0.024521)","(0.659774, 0.084432, -0.101615, 0.739759)","(0.027877, 0.095716, -0.108571)","(0.238517, 0.126227, -0.160454, 0.949437)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508470","(-0.112346, 0.314374, 0.064293)","(0.769258, 0.148745, 0.071123, 0.617300)","(0.012386, 0.022407, -0.024523)","(0.659775, 0.084432, -0.101616, 0.739759)","(0.027341, 0.095191, -0.108573)","(0.238518, 0.126227, -0.160454, 0.949437)","(-0.000507, 0.004010, -0.000066)","(-0.016789, 0.000845, -0.010562, 0.999803)"
"1697488508498","(-0.119315, 0.304424, 0.075632)","(0.777167, 0.154439, 0.079335, 0.604868)","(0.012011, 0.018942, -0.023820)","(0.671259, 0.092465, -0.091807, 0.729681)","(0.025535, 0.094807, -0.105351)","(0.253213, 0.130613, -0.148073, 0.947047)","null","null"
"1697488508548","(-0.120189, 0.302945, 0.078320)","(0.771751, 0.151772, 0.080977, 0.612216)","(0.002416, 0.021742, -0.019784)","(0.647346, 0.066841, -0.074112, 0.755634)","(0.021249, 0.094707, -0.104043)","(0.237510, 0.107371, -0.144140, 0.954612)","(0.000007, 0.000013, -0.000003)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697488508570","(-0.120169, 0.301807, 0.078919)","(0.768927, 0.150934, 0.082026, 0.615826)","(0.001225, 0.025383, -0.019263)","(0.653939, 0.058428, -0.094374, 0.748360)","(0.021577, 0.096549, -0.104020)","(0.232257, 0.107848, -0.165300, 0.952419)","(-0.000006, 0.000391, -0.000121)","(-0.002838, -0.000247, -0.000600, 0.999996)"
