"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686332100935","(-0.120706, 0.606117, 0.130754)","(0.610502, 0.058578, -0.057620, 0.787741)","(-0.084333, 0.073270, -0.255265)","(0.993111, -0.081467, -0.007503, -0.083892)","(-0.041496, 0.142526, -0.250507)","(0.565968, 0.036277, -0.171235, 0.805632)","(0.001434, -0.001564, -0.004817)","(-0.004716, -0.003285, 0.004773, 0.999972)"
"1686332100952","(-0.115425, 0.607535, 0.142106)","(0.614537, 0.058180, -0.063192, 0.784198)","(-0.086772, 0.079115, -0.248496)","(0.991174, -0.089522, -0.011532, -0.097089)","(-0.043135, 0.147030, -0.244291)","(0.567958, 0.036137, -0.178834, 0.802582)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332100984","(-0.115376, 0.607563, 0.142069)","(0.614550, 0.058139, -0.063528, 0.784163)","(-0.088480, 0.083292, -0.246475)","(0.981882, -0.122585, -0.019026, -0.143245)","(-0.042479, 0.147673, -0.244518)","(0.565283, 0.043354, -0.189193, 0.801737)","(0.000867, 0.000309, -0.003153)","(-0.000773, -0.001123, 0.002634, 0.999996)"
"1686332100999","(-0.112640, 0.607664, 0.145939)","(0.616602, 0.056758, -0.066162, 0.782434)","(-0.087585, 0.089138, -0.236815)","(0.961056, -0.139249, -0.029352, -0.236897)","(-0.042716, 0.147660, -0.241229)","(0.572447, 0.052600, -0.199508, 0.793558)","(0.000363, 0.001096, -0.002015)","(-0.003078, 0.001758, 0.001523, 0.999993)"
"1686332101014","(-0.111534, 0.606131, 0.151642)","(0.619571, 0.054282, -0.065887, 0.780285)","(-0.086845, 0.089696, -0.234616)","(0.960159, -0.140206, -0.027730, -0.240143)","(-0.041783, 0.148107, -0.238512)","(0.575316, 0.050947, -0.199547, 0.791579)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101041","(-0.111417, 0.606134, 0.151539)","(0.619372, 0.053979, -0.065483, 0.780498)","(-0.087216, 0.088287, -0.232598)","(0.969575, -0.138852, -0.028519, -0.199575)","(-0.041840, 0.148218, -0.238359)","(0.575440, 0.048391, -0.197166, 0.792245)","(0.000034, 0.000552, -0.000712)","(-0.000942, 0.002788, 0.002548, 0.999992)"
"1686332101056","(-0.109114, 0.605976, 0.152761)","(0.620482, 0.050529, -0.065677, 0.779831)","(-0.085303, 0.087705, -0.229732)","(0.975207, -0.137457, -0.029439, -0.170909)","(-0.039856, 0.148440, -0.237475)","(0.574950, 0.046643, -0.196480, 0.792877)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101077","(-0.109053, 0.606101, 0.152742)","(0.620475, 0.050572, -0.065487, 0.779849)","(-0.085020, 0.087117, -0.229754)","(0.977883, -0.131426, -0.024406, -0.160860)","(-0.039892, 0.148488, -0.237450)","(0.575065, 0.042737, -0.190761, 0.794408)","(-0.000554, 0.001611, -0.000870)","(0.000789, 0.001636, 0.002010, 0.999996)"
"1686332101099","(-0.106344, 0.605281, 0.152344)","(0.620089, 0.048048, -0.065846, 0.780286)","(-0.081150, 0.083227, -0.231418)","(0.981049, -0.113728, -0.019376, -0.155671)","(-0.037485, 0.146408, -0.237443)","(0.581800, 0.042030, -0.176976, 0.792731)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101118","(-0.106362, 0.605291, 0.152142)","(0.619887, 0.048115, -0.065309, 0.780487)","(-0.081156, 0.083184, -0.231458)","(0.981049, -0.113728, -0.019376, -0.155671)","(-0.037492, 0.146364, -0.237484)","(0.581800, 0.042030, -0.176976, 0.792731)","(-0.000609, 0.001624, -0.000558)","(-0.002306, -0.000114, 0.001766, 0.999996)"
"1686332101135","(-0.103596, 0.603343, 0.155406)","(0.621668, 0.047165, -0.066234, 0.779049)","(-0.080778, 0.079537, -0.230039)","(0.987536, -0.107737, -0.023951, -0.112213)","(-0.036767, 0.145401, -0.235854)","(0.587583, 0.041886, -0.181684, 0.787390)","(-0.000501, 0.002635, 0.000126)","(-0.002785, 0.000030, -0.001619, 0.999995)"
"1686332101166","(-0.105121, 0.599639, 0.158607)","(0.623730, 0.047968, -0.064456, 0.777499)","(-0.080695, 0.078590, -0.238404)","(0.980615, -0.105213, -0.018968, -0.164208)","(-0.036481, 0.143441, -0.234906)","(0.590411, 0.050079, -0.189348, 0.782978)","(-0.000495, 0.002145, 0.001745)","(-0.005418, 0.002331, -0.002139, 0.999980)"
