"timestamp","scene name","event"
"1686332272990","02-TrackingScene","target_lost"
"1686332273694","02-TrackingScene","target_found"
"1686332274254","02-TrackingScene","Right IndexTip"
"1686332274720","02-TrackingScene","Right IndexTip"
"1686332275170","02-TrackingScene","Right IndexTip"
"1686332275618","02-TrackingScene","Right IndexTip"
"1686332276168","02-TrackingScene","Right IndexTip"
"1686332276584","02-TrackingScene","Right IndexTip"
"1686332277007","02-TrackingScene","Right IndexTip"
"1686332277066","02-TrackingScene","Right ThumbTip"
"1686332277568","02-TrackingScene","Right IndexTip"
"1686332278036","02-TrackingScene","Right IndexTip"
"1686332278675","02-TrackingScene","Right IndexTip"
"1686332279168","02-TrackingScene","Right IndexTip"
"1686332279703","02-TrackingScene","Right IndexTip"
"1686332280273","02-TrackingScene","Right IndexTip"
"1686332280816","02-TrackingScene","Right IndexTip"
"1686332281316","02-TrackingScene","Right IndexTip"
"1686332281837","02-TrackingScene","Right IndexTip"
"1686332283276","02-TrackingScene","Right IndexTip"
"1686332283535","02-TrackingScene","Right IndexTip"
"1686332283874","02-TrackingScene","Right IndexTip"
"1686332284237","02-TrackingScene","Right IndexTip"
"1686332284617","02-TrackingScene","Right IndexTip"
"1686332285269","02-TrackingScene","Right IndexTip"
"1686332285685","02-TrackingScene","Right IndexTip"
"1686332286084","02-TrackingScene","Right IndexTip"
"1686332286667","02-TrackingScene","Right IndexTip"
"1686332287372","02-TrackingScene","Right IndexTip"
"1686332288468","02-TrackingScene","Right IndexTip"
"1686332288918","02-TrackingScene","Right ThumbTip"
"1686332288933","02-TrackingScene","Right IndexTip"
"1686332290388","02-TrackingScene","target_lost"
