"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697312670721","(-0.120192, 0.483451, 0.329993)","(0.787437, 0.054696, -0.044418, 0.612354)","(0.021723, 0.014250, 0.037190)","(0.591463, 0.103855, -0.118639, 0.790766)","(0.050857, 0.115937, -0.015702)","(0.501731, 0.119247, -0.239153, 0.822710)","(0.000078, 0.000782, 0.000522)","(0.001438, -0.000757, 0.000862, 0.999998)"
"1697312670725","(-0.119236, 0.483931, 0.328361)","(0.786132, 0.054099, -0.045565, 0.613998)","(0.021716, 0.013341, 0.036594)","(0.589581, 0.103829, -0.120180, 0.791941)","(0.050967, 0.114916, -0.016560)","(0.501341, 0.118907, -0.240494, 0.822606)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670748","(-0.119236, 0.483931, 0.328361)","(0.786132, 0.054099, -0.045565, 0.613998)","(0.021716, 0.013341, 0.036594)","(0.589581, 0.103829, -0.120180, 0.791941)","(0.050967, 0.114916, -0.016560)","(0.501341, 0.118907, -0.240494, 0.822606)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670762","(-0.119416, 0.484011, 0.328425)","(0.785981, 0.053788, -0.045464, 0.614227)","(0.021613, 0.012723, 0.035482)","(0.591837, 0.106042, -0.123548, 0.789442)","(0.050893, 0.114658, -0.016943)","(0.500742, 0.121269, -0.243454, 0.821755)","(0.000048, 0.000346, 0.000080)","(-0.000080, 0.000249, 0.000484, 1.000000)"
"1697312670793","(-0.119346, 0.483898, 0.328402)","(0.785786, 0.052739, -0.045371, 0.614573)","(0.021575, 0.011923, 0.035068)","(0.591927, 0.105440, -0.122877, 0.789561)","(0.050977, 0.114066, -0.017012)","(0.501596, 0.121150, -0.243825, 0.821142)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670813","(-0.119498, 0.483996, 0.328628)","(0.785590, 0.052565, -0.045288, 0.614845)","(0.021453, 0.011497, 0.034329)","(0.593847, 0.105122, -0.121805, 0.788326)","(0.050867, 0.113851, -0.017341)","(0.502784, 0.121405, -0.243972, 0.820333)","(-0.000047, 0.000098, 0.000992)","(-0.002138, -0.000711, 0.000555, 0.999997)"
"1697312670836","(-0.118612, 0.482714, 0.329920)","(0.786634, 0.052379, -0.046070, 0.613467)","(0.021845, 0.011016, 0.033355)","(0.595503, 0.105613, -0.122439, 0.786912)","(0.051300, 0.113557, -0.017919)","(0.504431, 0.122230, -0.244524, 0.819035)","(-0.000241, 0.000020, -0.000178)","(-0.001071, 0.000545, 0.000848, 0.999999)"
"1697312670863","(-0.118146, 0.482370, 0.331125)","(0.787032, 0.050938, -0.046328, 0.613058)","(0.021259, 0.009763, 0.032140)","(0.596523, 0.106728, -0.124366, 0.785686)","(0.051027, 0.112534, -0.018324)","(0.507006, 0.122944, -0.246666, 0.816692)","(-0.000258, -0.000277, -0.000234)","(-0.001163, 0.000873, 0.000573, 0.999999)"
"1697312670882","(-0.117984, 0.482118, 0.332356)","(0.787680, 0.049772, -0.046063, 0.612341)","(0.021405, 0.009841, 0.031846)","(0.595542, 0.105418, -0.123899, 0.786680)","(0.051521, 0.112621, -0.018342)","(0.510139, 0.121046, -0.243186, 0.816068)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670886","(-0.118202, 0.482244, 0.332540)","(0.787208, 0.049403, -0.046272, 0.612962)","(0.021297, 0.009691, 0.031676)","(0.593272, 0.105468, -0.123602, 0.788434)","(0.051503, 0.112426, -0.018421)","(0.512641, 0.119391, -0.237825, 0.816323)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
