"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697306975994","(0.046228, 0.435218, 0.234108)","(0.767824, 0.064030, -0.094070, 0.630475)","(-0.093130, 0.268745, 0.032680)","(0.629512, -0.366105, -0.570344, 0.379987)","(0.009379, 0.264635, -0.016539)","(0.435671, -0.052759, -0.692442, 0.572653)","(0.000294, -0.002029, -0.000251)","(-0.004911, -0.000644, 0.003208, 0.999983)"
"1697306976010","(0.048992, 0.434285, 0.238460)","(0.771537, 0.062391, -0.096469, 0.625725)","(-0.091862, 0.271125, 0.035777)","(0.629709, -0.362916, -0.579530, 0.368650)","(0.010796, 0.266411, -0.013463)","(0.444241, -0.048508, -0.696723, 0.561137)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976029","(0.048980, 0.433832, 0.238541)","(0.772236, 0.062512, -0.096643, 0.624824)","(-0.092225, 0.271198, 0.035730)","(0.629245, -0.361254, -0.584637, 0.362969)","(0.010303, 0.266217, -0.013862)","(0.447062, -0.045107, -0.699428, 0.555789)","(-0.000003, -0.000008, -0.000001)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976063","(0.048951, 0.433497, 0.238368)","(0.772562, 0.062563, -0.096639, 0.624415)","(-0.092354, 0.271277, 0.035782)","(0.630146, -0.360365, -0.588469, 0.356030)","(0.010091, 0.266013, -0.013863)","(0.449755, -0.042295, -0.702342, 0.550134)","(0.000333, -0.001887, -0.000442)","(-0.002325, -0.000033, 0.000463, 0.999997)"
"1697306976080","(0.048917, 0.433495, 0.240786)","(0.775155, 0.062851, -0.096443, 0.621196)","(-0.092786, 0.272962, 0.037168)","(0.630983, -0.358105, -0.590469, 0.353508)","(0.009710, 0.267789, -0.012485)","(0.449797, -0.040532, -0.703907, 0.548229)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976103","(0.048903, 0.432891, 0.240827)","(0.775502, 0.062975, -0.096018, 0.620815)","(-0.092644, 0.273007, 0.037249)","(0.630983, -0.358105, -0.590469, 0.353508)","(0.009852, 0.267834, -0.012405)","(0.449797, -0.040532, -0.703907, 0.548229)","(-0.000003, -0.000015, -0.000007)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976122","(0.048841, 0.432629, 0.240795)","(0.775380, 0.063175, -0.095703, 0.620996)","(-0.092996, 0.272425, 0.036928)","(0.630017, -0.359850, -0.588042, 0.357482)","(0.009559, 0.267211, -0.012675)","(0.447207, -0.042343, -0.702477, 0.552032)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976140","(0.048696, 0.432526, 0.240662)","(0.775433, 0.063408, -0.095598, 0.620922)","(-0.093221, 0.272267, 0.036526)","(0.630689, -0.360077, -0.585004, 0.361036)","(0.009528, 0.267402, -0.012787)","(0.446501, -0.043812, -0.699949, 0.555687)","(0.000218, -0.001419, -0.000196)","(-0.001778, 0.000144, 0.000522, 0.999998)"
"1697306976157","(0.048793, 0.432862, 0.242441)","(0.776748, 0.063183, -0.095677, 0.619287)","(-0.093061, 0.273506, 0.037297)","(0.631952, -0.358644, -0.584430, 0.361183)","(0.009803, 0.269013, -0.011820)","(0.447727, -0.043334, -0.699082, 0.555830)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976170","(0.048725, 0.432805, 0.242546)","(0.776838, 0.063109, -0.095748, 0.619171)","(-0.093094, 0.273362, 0.037126)","(0.632186, -0.358142, -0.584908, 0.360496)","(0.009755, 0.268954, -0.012012)","(0.448315, -0.042494, -0.699225, 0.555241)","(-0.000001, -0.000017, -0.000006)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976198","(0.048680, 0.432784, 0.242631)","(0.776789, 0.062979, -0.095792, 0.619239)","(-0.093354, 0.273062, 0.036986)","(0.632679, -0.358945, -0.584812, 0.358985)","(0.009557, 0.268441, -0.011910)","(0.449699, -0.043244, -0.699307, 0.553959)","(-0.000001, -0.000015, -0.000004)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976216","(0.048634, 0.432946, 0.242884)","(0.776661, 0.062610, -0.096000, 0.619405)","(-0.093417, 0.272947, 0.036385)","(0.633428, -0.360788, -0.584193, 0.356819)","(0.009582, 0.268113, -0.012208)","(0.451618, -0.043587, -0.698980, 0.552783)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976228","(0.048580, 0.432849, 0.242986)","(0.776316, 0.062635, -0.096046, 0.619827)","(-0.093688, 0.272696, 0.036054)","(0.634090, -0.362003, -0.583120, 0.356168)","(0.009327, 0.267811, -0.012404)","(0.451868, -0.044257, -0.698849, 0.552690)","(0.000174, -0.001818, 0.000366)","(-0.004398, 0.001152, 0.001157, 0.999989)"
"1697306976263","(0.048803, 0.432487, 0.246555)","(0.778803, 0.061399, -0.095635, 0.616887)","(-0.093210, 0.274394, 0.037916)","(0.635902, -0.360579, -0.584387, 0.352283)","(0.009905, 0.269696, -0.010346)","(0.455048, -0.042343, -0.699155, 0.549836)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976283","(0.048667, 0.432641, 0.246201)","(0.778318, 0.061231, -0.095623, 0.617519)","(-0.093593, 0.274214, 0.037567)","(0.635648, -0.360599, -0.584785, 0.352060)","(0.009531, 0.269192, -0.010488)","(0.456214, -0.043875, -0.699301, 0.548564)","(-0.000004, -0.000008, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976305","(0.048695, 0.432868, 0.246024)","(0.778574, 0.061243, -0.095728, 0.617178)","(-0.093510, 0.274195, 0.037590)","(0.635649, -0.360599, -0.584785, 0.352060)","(0.009615, 0.269172, -0.010465)","(0.456214, -0.043876, -0.699301, 0.548564)","(-0.000003, -0.000004, 0.000004)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976339","(0.048666, 0.433083, 0.245990)","(0.778866, 0.061272, -0.095677, 0.616814)","(-0.093618, 0.274017, 0.037418)","(0.634416, -0.355389, -0.588449, 0.353473)","(0.009425, 0.269143, -0.010833)","(0.458669, -0.042099, -0.699375, 0.546558)","(-0.000002, 0.000002, 0.000004)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697306976343","(0.048507, 0.433371, 0.246153)","(0.778976, 0.060940, -0.095682, 0.616707)","(-0.093828, 0.273875, 0.037086)","(0.634236, -0.352364, -0.590749, 0.352989)","(0.009214, 0.268991, -0.011101)","(0.461535, -0.041201, -0.699258, 0.544359)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
