"timestamp","scene name","event"
"1686331601623","02-TrackingScene","Right PinkyTip"
"1686331601625","02-TrackingScene","Right RingTip"
"1686331601701","02-TrackingScene","Right Palm"
"1686331601765","02-TrackingScene","Right PinkyTip"
"1686331601786","02-TrackingScene","Right RingTip"
"1686331601952","02-TrackingScene","Right Palm"
"1686331602037","02-TrackingScene","Right PinkyTip"
"1686331602065","02-TrackingScene","Right RingTip"
"1686331602099","02-TrackingScene","Right MiddleTip"
"1686331602464","02-TrackingScene","Right Palm"
"1686331602800","02-TrackingScene","Right Palm"
"1686331602919","02-TrackingScene","Right Palm"
"1686331602951","02-TrackingScene","Right Palm"
"1686331603120","02-TrackingScene","Right Palm"
"1686331604565","02-TrackingScene","Right IndexTip"
"1686331604566","02-TrackingScene","Right ThumbTip"
"1686331604586","02-TrackingScene","Right MiddleTip"
"1686331604637","02-TrackingScene","Right PinkyTip"
"1686331604638","02-TrackingScene","Right RingTip"
"1686331604765","02-TrackingScene","Right Palm"
"1686331605024","02-TrackingScene","Right Palm"
"1686331605039","02-TrackingScene","Right PinkyTip"
"1686331605117","02-TrackingScene","Right RingTip"
"1686331605131","02-TrackingScene","Right MiddleTip"
"1686331605402","02-TrackingScene","Right IndexTip"
"1686331605453","02-TrackingScene","Right ThumbTip"
"1686331605757","02-TrackingScene","Right MiddleTip"
"1686331605769","02-TrackingScene","Right Palm"
"1686331606399","02-TrackingScene","Right IndexTip"
"1686331606401","02-TrackingScene","Right ThumbTip"
"1686331606485","02-TrackingScene","Right MiddleTip"
"1686331606532","02-TrackingScene","Right Palm"
"1686331606550","02-TrackingScene","Right RingTip"
"1686331606565","02-TrackingScene","Right Palm"
"1686331606566","02-TrackingScene","Right PinkyTip"
"1686331606731","02-TrackingScene","Right Palm"
"1686331607365","02-TrackingScene","Right PinkyTip"
"1686331607366","02-TrackingScene","Right RingTip"
"1686331607553","02-TrackingScene","Right Palm"
"1686331607717","02-TrackingScene","Right Palm"
"1686331607765","02-TrackingScene","Right IndexTip"
"1686331607766","02-TrackingScene","Right MiddleTip"
"1686331607821","02-TrackingScene","Right IndexTip"
"1686331607822","02-TrackingScene","Right MiddleTip"
"1686331607847","02-TrackingScene","Right Palm"
"1686331607886","02-TrackingScene","Right Palm"
"1686331608085","02-TrackingScene","Right ThumbTip"
"1686331608451","02-TrackingScene","Right Palm"
"1686331608552","02-TrackingScene","Right Palm"
"1686331608664","02-TrackingScene","Right Palm"
"1686331608716","02-TrackingScene","Right ThumbTip"
"1686331609184","02-TrackingScene","Right ThumbTip"
"1686331609221","02-TrackingScene","Right IndexTip"
"1686331609266","02-TrackingScene","Right MiddleTip"
"1686331609354","02-TrackingScene","Right Palm"
"1686331609424","02-TrackingScene","Right PinkyTip"
"1686331609426","02-TrackingScene","Right RingTip"
"1686331609998","02-TrackingScene","Right IndexTip"
"1686331610090","02-TrackingScene","Right MiddleTip"
"1686331610383","02-TrackingScene","Right RingTip"
"1686331610451","02-TrackingScene","Right PinkyTip"
"1686331610550","02-TrackingScene","Right Palm"
"1686331610552","02-TrackingScene","Right ThumbTip"
"1686331610965","02-TrackingScene","Right IndexTip"
"1686331611000","02-TrackingScene","Right MiddleTip"
"1686331611384","02-TrackingScene","Right Palm"
"1686331611564","02-TrackingScene","Right Palm"
"1686331611660","02-TrackingScene","Right Palm"
"1686331613432","02-TrackingScene","Right ThumbTip"
"1686331613450","02-TrackingScene","Right Palm"
"1686331613619","02-TrackingScene","Right MiddleTip"
"1686331613751","02-TrackingScene","Right MiddleTip"
"1686331613839","02-TrackingScene","Right IndexTip"
"1686331613864","02-TrackingScene","Right PinkyTip"
"1686331613865","02-TrackingScene","Right RingTip"
"1686331613887","02-TrackingScene","Right Palm"
"1686331614036","02-TrackingScene","Right Palm"
"1686331614038","02-TrackingScene","Right ThumbTip"
"1686331614351","02-TrackingScene","Right ThumbTip"
"1686331614685","02-TrackingScene","Right ThumbTip"
"1686331614822","02-TrackingScene","Right IndexTip"
"1686331615188","02-TrackingScene","Right Palm"
"1686331615284","02-TrackingScene","Right Palm"
"1686331615450","02-TrackingScene","Right Palm"
"1686331615552","02-TrackingScene","Right Palm"
"1686331615642","02-TrackingScene","Right Palm"
"1686331615666","02-TrackingScene","Right Palm"
"1686331615755","02-TrackingScene","Right Palm"
"1686331615766","02-TrackingScene","Right ThumbTip"
"1686331615932","02-TrackingScene","Right Palm"
"1686331616022","02-TrackingScene","Right Palm"
"1686331616149","02-TrackingScene","Right Palm"
"1686331616231","02-TrackingScene","Right Palm"
"1686331616584","02-TrackingScene","Right MiddleTip"
"1686331616665","02-TrackingScene","Right Palm"
"1686331616691","02-TrackingScene","Right PinkyTip"
"1686331616692","02-TrackingScene","Right RingTip"
"1686331616708","02-TrackingScene","Right Palm"
"1686331616865","02-TrackingScene","Right Palm"
"1686331616965","02-TrackingScene","Right ThumbTip"
"1686331617037","02-TrackingScene","Right Palm"
"1686331617716","02-TrackingScene","Right Palm"
"1686331617767","02-TrackingScene","Right Palm"
"1686331618220","02-TrackingScene","Right ThumbTip"
"1686331618752","02-TrackingScene","Right ThumbTip"
"1686331618784","02-TrackingScene","Right Palm"
"1686331618854","02-TrackingScene","Right Palm"
"1686331619117","02-TrackingScene","Right MiddleTip"
"1686331619226","02-TrackingScene","Right Palm"
"1686331619317","02-TrackingScene","Right PinkyTip"
"1686331619318","02-TrackingScene","Right RingTip"
"1686331619424","02-TrackingScene","Right Palm"
"1686331619534","02-TrackingScene","Right ThumbTip"
"1686331619649","02-TrackingScene","Right Palm"
