"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686331573767","(-0.027512, 0.466047, -0.053582)","(0.562692, 0.046785, -0.104669, 0.818678)","(-0.115781, 0.089060, -0.178958)","(0.849185, -0.368559, -0.031133, 0.376934)","(-0.036514, 0.118911, -0.190833)","(0.166316, -0.183648, -0.501958, 0.828644)","(0.001376, -0.003034, -0.000011)","(0.002838, 0.000461, 0.001320, 0.999995)"
"1686331573779","(-0.027600, 0.468873, -0.056636)","(0.559862, 0.045232, -0.106053, 0.820525)","(-0.118095, 0.094306, -0.160676)","(0.821658, -0.354466, -0.050255, 0.443515)","(-0.038535, 0.124067, -0.180971)","(0.123669, -0.181896, -0.495958, 0.840027)","(0.000920, -0.003111, -0.000666)","(0.000773, 0.000332, 0.002596, 0.999996)"
"1686331573803","(-0.026105, 0.472254, -0.057025)","(0.559760, 0.042815, -0.108172, 0.820448)","(-0.119797, 0.102127, -0.151409)","(0.820409, -0.356784, -0.050860, 0.443900)","(-0.040071, 0.131443, -0.171697)","(0.122712, -0.182878, -0.497955, 0.838772)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573831","(-0.026082, 0.472449, -0.056944)","(0.559857, 0.042203, -0.108773, 0.820333)","(-0.120085, 0.102150, -0.138024)","(0.772901, -0.329235, -0.084308, 0.535836)","(-0.039342, 0.133459, -0.166193)","(0.103226, -0.181885, -0.485075, 0.849096)","(-0.005006, 0.015714, 0.000603)","(0.049404, 0.002128, 0.023369, 0.998503)"
"1686331573845","(0.000259, 0.449645, -0.102620)","(0.520145, 0.021618, -0.130322, 0.843800)","(-0.112181, 0.078654, -0.107110)","(0.563531, -0.281495, -0.184963, 0.754310)","(-0.028858, 0.100181, -0.162516)","(0.052894, -0.203528, -0.475084, 0.854444)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573864","(0.000131, 0.449709, -0.102703)","(0.519839, 0.021366, -0.130717, 0.843934)","(-0.113159, 0.082086, -0.099453)","(0.563531, -0.281495, -0.184963, 0.754309)","(-0.029836, 0.103613, -0.154859)","(0.052895, -0.203528, -0.475084, 0.854444)","(0.000780, -0.001225, 0.000064)","(-0.001264, 0.000073, 0.000460, 0.999999)"
"1686331573881","(-0.000430, 0.451165, -0.101975)","(0.520855, 0.020787, -0.131240, 0.843240)","(-0.110044, 0.083600, -0.081811)","(0.460721, -0.239638, -0.227996, 0.823606)","(-0.029286, 0.100846, -0.150916)","(0.057949, -0.199973, -0.462666, 0.861738)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573897","(-0.000617, 0.451302, -0.101904)","(0.521342, 0.020663, -0.131983, 0.842826)","(-0.104630, 0.082407, -0.068202)","(0.365956, -0.195553, -0.245850, 0.876010)","(-0.028695, 0.095845, -0.148417)","(0.061563, -0.198468, -0.440465, 0.873391)","(0.001000, -0.001549, 0.000125)","(-0.001781, -0.000452, -0.003558, 0.999992)"
"1686331573932","(-0.005065, 0.453322, -0.100071)","(0.522476, 0.022945, -0.129616, 0.842432)","(-0.104023, 0.076410, -0.058776)","(0.311640, -0.158186, -0.238149, 0.906169)","(-0.032697, 0.090511, -0.144581)","(0.061969, -0.190414, -0.412937, 0.888474)","(-0.000008, 0.000027, -0.000020)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573944","(-0.005557, 0.453060, -0.100117)","(0.521448, 0.021683, -0.129159, 0.843173)","(-0.102211, 0.070185, -0.046645)","(0.256506, -0.126433, -0.229654, 0.930311)","(-0.035017, 0.084286, -0.137069)","(0.062583, -0.182746, -0.388373, 0.901029)","(-0.000018, 0.000019, -0.000018)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573964","(-0.005622, 0.452849, -0.100208)","(0.521846, 0.021134, -0.128793, 0.842996)","(-0.097874, 0.064369, -0.044028)","(0.222037, -0.105390, -0.212207, 0.945812)","(-0.033770, 0.079200, -0.137182)","(0.062456, -0.177465, -0.362957, 0.912616)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331573979","(-0.005677, 0.452766, -0.100197)","(0.522320, 0.020965, -0.128313, 0.842780)","(-0.095488, 0.057619, -0.042484)","(0.216083, -0.094406, -0.199203, 0.951164)","(-0.032800, 0.074876, -0.136351)","(0.076456, -0.175130, -0.349127, 0.917385)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574000","(-0.005708, 0.452869, -0.100114)","(0.522960, 0.021013, -0.127703, 0.842475)","(-0.095964, 0.056891, -0.038278)","(0.216082, -0.094406, -0.199204, 0.951165)","(-0.033277, 0.074148, -0.132146)","(0.076455, -0.175130, -0.349127, 0.917385)","(-0.000025, 0.000016, -0.000002)","(0.000000, 0.000000, 0.000000, 1.000000)"
