"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1691603622977","(-0.087005, 0.441595, 0.122366)","(0.747360, 0.132222, 0.016544, 0.650921)","(0.005291, 0.156467, -0.009012)","(0.579280, 0.135335, -0.118497, 0.795034)","(0.017229, 0.250041, -0.082950)","(0.434232, 0.196439, -0.150658, 0.866116)","(0.000335, 0.000875, -0.002002)","(0.003819, -0.000440, -0.003407, 0.999987)"
"1691603623000","(-0.090693, 0.441626, 0.121626)","(0.744814, 0.134139, 0.017855, 0.653407)","(0.004520, 0.159660, -0.006632)","(0.565316, 0.138299, -0.113806, 0.805195)","(0.016147, 0.251396, -0.082383)","(0.423972, 0.189804, -0.157314, 0.871479)","(0.000622, 0.000001, -0.001804)","(0.001107, -0.001765, -0.002015, 0.999996)"
"1691603623008","(-0.093112, 0.441860, 0.123485)","(0.742847, 0.135246, 0.017835, 0.655415)","(0.002291, 0.160465, -0.002544)","(0.571920, 0.151368, -0.119723, 0.797284)","(0.011798, 0.254204, -0.076206)","(0.434387, 0.203928, -0.159323, 0.862750)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603623033","(-0.093112, 0.441860, 0.123485)","(0.742847, 0.135246, 0.017835, 0.655415)","(0.002291, 0.160465, -0.002544)","(0.571920, 0.151368, -0.119723, 0.797284)","(0.011798, 0.254204, -0.076206)","(0.434387, 0.203928, -0.159323, 0.862750)","(0.000549, -0.000970, -0.001559)","(-0.003058, -0.001921, 0.000596, 0.999993)"
"1691603623048","(-0.093337, 0.442355, 0.127494)","(0.743289, 0.134491, 0.016057, 0.655115)","(0.002131, 0.164516, 0.001448)","(0.574215, 0.152923, -0.120833, 0.795168)","(0.011467, 0.258694, -0.071675)","(0.436838, 0.205813, -0.160047, 0.860929)","(0.000118, -0.000133, -0.001981)","(-0.003527, -0.000639, 0.000385, 0.999994)"
"1691603623066","(-0.093141, 0.441749, 0.132589)","(0.746040, 0.133675, 0.015519, 0.652162)","(0.005379, 0.168545, 0.007130)","(0.563283, 0.173884, -0.070630, 0.804666)","(0.005227, 0.263214, -0.066766)","(0.424469, 0.226992, -0.100380, 0.870761)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603623088","(-0.093401, 0.441752, 0.132321)","(0.746357, 0.133161, 0.015241, 0.651911)","(0.007058, 0.172347, 0.008261)","(0.549993, 0.177103, -0.068613, 0.813287)","(0.005229, 0.266084, -0.067521)","(0.415555, 0.234515, -0.093281, 0.873851)","(-0.000025, 0.000277, -0.001554)","(-0.001622, -0.000386, 0.000062, 0.999999)"
"1691603623101","(-0.093309, 0.441224, 0.135450)","(0.748474, 0.133344, 0.014839, 0.649450)","(0.007963, 0.173495, 0.010895)","(0.537449, 0.175702, -0.076709, 0.821214)","(0.006345, 0.266951, -0.066221)","(0.415952, 0.238731, -0.097188, 0.872093)","(-0.000222, 0.000063, -0.000821)","(-0.001690, -0.000400, 0.000738, 0.999998)"
"1691603623125","(-0.092972, 0.441194, 0.137864)","(0.750123, 0.131745, 0.013508, 0.647902)","(0.009335, 0.174206, 0.013281)","(0.526201, 0.179472, -0.075529, 0.827767)","(0.005947, 0.268221, -0.064250)","(0.419081, 0.249675, -0.088847, 0.868412)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603623142","(-0.093182, 0.441932, 0.138004)","(0.750485, 0.132015, 0.013152, 0.647435)","(0.009335, 0.174206, 0.013281)","(0.526201, 0.179472, -0.075529, 0.827767)","(0.005947, 0.268221, -0.064250)","(0.419081, 0.249675, -0.088847, 0.868412)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
